postUrl,postAccount,postViews,postLikes,postCommentCount,postComments,postSaved,postShared,postCaption,postHashtags,postDate,postDateCollected
https://www.tiktok.com/@nutsycharli/video/7289468388743712032,nutsycharli,13800,1963,73,"['THIS NEEDS TO BLOW UP', 'YOU’RE SO SWEET', 'ATE OMG', 'THANK YOU SO MUCH 💖', 'I honestly ran out of compliments 😞 but I hope you know you ATE THIS DOWN!!💗', 'Btw I mean when I say thank you it means a lot 💕', 'THE QUALITY ATE😍', 'THANK UUU', 'THIS IS AMAZING', 'TYSM', 'REPOSTEDD', 'THANK UU', 'I LOVE YOUR EDITS', 'THIS IS AMAZINGGG', 'I love this with my whole heart', 'the charli d’amelio edit 🫣', 'owwww', 'I LOVE UR EDITS SM', 'WHY IS THIS NOT VIRAL !!!!', 'ATE WHATT', 'AT SO HARD', 'Omg this is so creative Inlove this💗💗💗', 'literally art', 'love the quality', 'omg why hasn’t this blew up..', 'WAIT HOLD UP U JUST FOLLOWED ME. WHATTT UR ONE OF MY FAV EDITORS🤭', 'AWW THSNK U SM IT MEANS A LOT <3🤭']",388,17,FASHION FASHION FASHION F-F-F-FASHION |,"['ae', 'nutsycharli', 'viral?', 'charlidamelio', '.ceylinhub']",2023-10-13,2023-11-10
https://www.tiktok.com/@thefashioncouple/video/7254277077778664730,thefashioncouple,15400000,787400,14400,"['Argentina por fabor🇦🇷🇦🇷🇦🇷🇦🇷', 'Zambia please 🇿🇲', 'Nicely XD 😘', 'why no save for Nigeria 😭', 'Na Nigerian own get highest engagement 😂😂', 'plz do Ghana 🇬🇭', 'Uganda🇺🇬🇺🇬 please🥺🥺🥺', '.benin please', ""Uganda please it's even our independence so just drop for us please 🇺🇬🇺🇬🇺🇬🇺🇬"", 'where are my Nigeria 🇳🇬 men and Women let gather here and Trend this beautiful Couple. 😍', 'perfectionistic, analytical, conceptual, cool, calm, inventive and logical. purity and peace . Nigeria🇳🇬🇳🇬🇳🇬🇳🇬🙏🏿', 'please cameroon 🥺', 'Zambia please 🇿🇲🇿🇲', 'Cameroun 🇨🇲 please 🥰', 'South Africa 🇿🇦🇿🇦🇿🇦 please', 'Thanks for doing nigeria🥰 I love you guys❤️', 'my country 🇳🇬🇳🇬🇳🇬🇳🇬', 'kenya plz', 'Algeria or morroco plsss', 'please mauritus🇲🇺']",23800,3133,Antwort auf,"['fawsle', 'thefashioncouple', 'tiktokfashion', 'couple', 'transition', 'treadmill', 'flags']",2023-07-10,2023-11-10
https://www.tiktok.com/@greti__molnar/video/7147081026446134534,greti__molnar,34000000,3100000,15700,"['Is it true about him and Khloe kardashian??', 'I want to know what he smells like 🥵', 'Khloe’s man.', 'You know when someone is too attractive to find them attractive?', 'Khloe won everything', 'He’s a beautiful beautiful man lol', 'at the end the lady looking at him😂', 'His entrances /exits are so dramatic 😂', 'whats all the hype about this dude!', 'This is Massimo in 365 days movie😳', ""I don't know but I always feel like the song was made for Michele 😂"", 'Idk, he seems self absorbed and the type of guy who competes with your femenine energy lol', 'I’d risk it all for this man 😩', 'Qu’il se la raconte…', 'Mdrrrr a chaque fois qui a des vidéos sur lui y mette la même musique 😂😂😂', 'good lord this man is fine', 'I honestly don’t get what the fuss is about. And what on earth is he wearing???', ""I never seen or heard of him until the Khloe pic. How do so many people know who he is? 🤔 Guess I'm out the loop 🤪"", 'He really has a lot of style', 'Just wondering if it was so difficult for him to turn and say a hello to his fans!! My God, hate that in ""actors""']",143000,44500,at the Dolce&Gabbana Fashion Show in Milan👀,"['michelemorrone', 'foryou', 'milan', 'fwm', 'fashionweek', 'dolcegabbana', 'fypシ', 'michelemorrone']",2022-09-24,2023-11-10
https://www.tiktok.com/@ro.collot/video/7220862670260489498,ro.collot,7400000,619500,603,"['337 robux', ""jai vu la vidéo du mec qu'il est à filmer mdr..😂"", 'Roblox style', 'Why bro got a back bling on 💀', 'Bro got a backbling 💀', 'whts the name of this style', 'da hood', 'Bro why are you in a MacDonalds', 'Gotham city ah fit', '2800 v-bucks', 'nah i’m glad i haven’t seen one of these in my school', 'DH AVATARS', 'purple hoodie is from me !!!', 'what fortnite skin is this', 'C le nouveau passe de combat !!!', 'Roblox in real life', 'how much robux?', 'When they think the fit is too good…The vewiers reactions:🗿', 'Make fun of me but I rock with this', 'how much rbx? 🤑', 'roblox skin bro', 'My Roblox style', '300 robux fit ideas', 'Fortnite?', 'roblox:', 'roblox outfit', 'Même le y2k est choqué', 'Bro visited the avatar shop 💀', 'C bien pass de combat', 'Roblox irl', '500 robux', 'My roblox outfit 💀', 'Da hood', 'brooo the pants', 'Destroy lonely 2.0 dlc ?', 'roblox da hood avatars', 'combien de vbucks ?', 'Bros in da hood', 'the white pant☠']",72200,5955,Just wanna Dripp at McDo :3,"['fypシ', 'fyp', 'cybery2kfashion', 'cybery2koutfit', 'cybery2kroblox', 'cybery2k', 'minustwo']",2023-04-11,2023-11-10
https://www.tiktok.com/@vivienarchive/video/7126196892102348038,vivienarchive,5000000,533700,1411,"['That was me on the 7th photo 📌', 'love the fit 🤌🏼😮\u200d💨', 'we need money not style', 'Hoodies are my favourite thing ever', 'same 🤌🏼', '@shara_cln @angele_lmy relaxed,y2k,streetwear for mee et shein girl aussi 🤣🤙', 'see, I live in a HOT AND HUMID country.', 'This is my style @named_me_what_you_want', 'On trouve ou les jogging de ce style de bonne qualité ?', '@Eeemz OUR STYLE IS RELAXEDDD', 'my favorite style', 'Love it 😌', 'same😍', '@Wilma🤘🏻 thats the one! 😹', ""I don't have money to buy it😌"", 'Where did you buy the blue and Orange Hoodie?', '@xx_roqaia_xx14 i love it', '@m.marteiin on a pas le droit au jogging 💀💀☠️☠️', '@lily. This is my style ✅🙌🏻', 'The best outfit', 'wheres the zip up from', 'It’s from @moremoneymorelove 🫶🏼', '@spring_054 that’s my style']",71000,2409,the coziest style 🤌🏼 love it 💫,"['style', 'fyp', 'findyourstyle', 'fashioninspo', 'fashion', 'fy', 'fashiontok', 'relaxed', 'fashiontiktok', 'styleinspo', 'Jarno']",2022-07-30,2023-11-10
https://www.tiktok.com/@jakewoolfstyle/video/7162725452325522734,jakewoolfstyle,4800000,400100,1180,"['It’s 2022. Loro Piana has officially been adopted by the nouveau riche. 😞', 'what abt brioni and zegna?', 'Kendall’s best fit was full Loro Piana, pre Lake Cuomo wedding s3e9', 'what about off-white?', 'I find Loro Piana stuff at thrift stores in LA all the time. You should have said Brioni.', 'A lot of brands use Loro Piana fabrics. That doesn’t make it a Loro Piana mainline product. I could have def included brioni. Oh well.', 'I pronounced Stefano Ricci incorrectly can’t wait to see the comments on that!', 'My dad gave me a loro jacket. Quality is crazy', 'Also can your dad be my dad', 'You forgot Ralph Lauren, purple label', 'Finally a video for people like me (I am rich and wealthy)', 'Can’t you take me shopping', 'I didn’t know the last one was so expensive, my dad has a tonn of the jackets', 'Your dad got offshore accounts 😂', 'Can you do female?', 'Meanwhile we regular people will keep wearing the cheap stuff and look incredibly snatched in them 🥰', '@patheticlmao i wanna be able to buy this stuff😔', 'loro piano do do a few things with big logos', 'i know stefano i have been in his wifes castle', 'Brunello what?😂😂', 'Always great stuff Jake 👍 could you make a video on the best jackets out right now', 'I’ve done a bunch! 1 on under $300, 1 under $100, and 1 on the 5 I actually wear. Check the playlist', 'How much does Zuckerberg’s gray T-shirt cost?', 'I prefer Cesare Attolini over Stefano Ricci on Madison in NY. Better tailoring and amazing cut on their blazers and suits.']",67900,5608,The top 4 fashion brands wealthy people love to wear. These are the brands making beautiful timeless staples that look simple but in fact are very expensive.,"['style', 'fashion', 'wealth', 'greenscreen']",2022-11-05,2023-11-10
https://www.tiktok.com/@cxpcake.z/video/7290152566728494341,cxpcake.z,22300,2101,11,"['britney exploto el internet con este temazo, por cierto que hermoso edit', 'Siii 😻, gracias 💗', 'hay vídeo completo de esa pasarela? xD', 'En Youtube el canal de Dsquared2', 'o estilo que eu queria ter;\noq me impede;sou pobre', '😭', 'OMG JASHLEM', 'amo😻😻', '@. Fashion 😍', '❤️❤️❤️❤️@Jash', '😻💕']",345,15,Fashion 📸,"['fashion', 'fashion', 'dsquared2', 'Edit', 'fashionbritneymason', 'britneymanson']",2023-10-15,2023-11-10
https://www.tiktok.com/@classofpalmbeach/video/7223933689061805354,classofpalmbeach,15500000,1400000,10700,"['Byredo Mojave Ghost is AMAZING', 'I searched David Webb and the rings run $30k + 😳😳', 'the older lady looks like the Dolly Parton of Palm Beach. 😁', 'Zsa Zsa Gabor glamour.', 'She glitched for a second 😂', 'Can you tell me where your outfit is from? Her: 😃😃😃😃😃😃', 'I love how rich people wear perfume I have never seen even heard of', 'When you’re so rich you don’t know how to talk to anybody', 'Zsa Zsa Gabor? Very elegant both of them', 'The awkward blank stare.', '“If you can’t pronounce it, you can’t afford it” argument dead.', 'When asked my favorite perfume I would simply be like, “cloud by Ariana grande” 🤣🤣🤣', 'J’ai déjà le parfum Byredo c’est le début de la richesse…😂😂', 'The older lady’s name is Susan. She used to model! Comes into my store all the time. One of THE sweetest woman I have ever met.', 'Target. Thanks for asking', 'David Webb. My favorite jewelry designer!!! Totally hors de prix', '🤍🤍🤍🤍', 'Why’s no one talking abt how she just stared at the camera when she asked where her outfit was from HAHAHHAAH', 'Me: “Walmart. No more questions at this time.”', 'Mom looks like old money. I like her style', 'Older Lady look so impeccable her hair the makeup']",73600,19000,,"['prada', 'tiffany', 'hermes', 'ralphlauren', 'classyfashion', 'classyfashionwear', 'oldmoney', 'oldmoneyfashion', 'oldmoneyfashioninspo', 'grandmagranddaughter', 'luxuryfashion', 'luxuryfashionblogger', 'worthavenue', 'palmbeachluxury', 'palmbeachluxuryrealestate', 'styleinspo', 'styletips', 'stylecurator', 'fyp', 'foryourpage']",2023-04-19,2023-11-10
https://www.tiktok.com/@itz._.olivix._/video/7281604986021170464,itz._.olivix._,32100,1406,27,"['the og is iiikarri :))', 'Oh okay Thanks:3', 'this deserve 10.2k likes', 'THIS IS SO GOOD WHY AINT IT VIRAL', 'Maybe bc I posted it 6 mins ago…🤗', ""I'm going to do it to but I'm going to give credits"", 'Oh no no I’m not the original please look at the caption', '@[ Liv ]☆ the most beautiful edit I’ve ever seen❤️🔥👍🏻', 'Awh tysm!', 'I love this trend I want to do it so baddddd😭😭😭😭😭😭😭', 'Me when my school has a dress code:😃💀 Meanwhile the other students in other class:Fashion😎', 'You’re really talented ✨', 'WHY ISNT THIS VIRAL', 'love this sm.', 'U.N.D.E.R.R.A.T.E.D', 'can I copy ur vid ill give creds!!', 'Fashion Fashion', '😍', '❤️❤️❤️❤️❤️', 'Nah that is ☠️', 'No one asked😱', 'And I’m going to like you vid bc i love your vid🥰']",323,38,FASHION FASHION😘,"['fyyyp', 'trend', 'gacha', 'edit', 'art', 'viral', 'fyypp', 'fashionsong', 'fyyypp', 'art', 'edit', 'viralll']",2023-09-22,2023-11-10
https://www.tiktok.com/@styleish.2/video/7271722884198960390,styleish.2,2200000,302100,933,"['I want the fresh love hoodie😭', 'where’s the kid cudi hoodie from', ""Where's the lost in space hoodie from?"", '@zita.t27 ied wilt lucky me I see ghosts hoodies', '@tina🎱 need fresh love and the first one', 'What is the pink hoodie??', 'https://beacons.ai/styleishts', 'zadig and voltaire is soooo underrated', 'yesss', 'Fresh love 🔛🔝', 'FRESH LOVE YESSS', 'Only the real fan we were shocked to see a fresh love hoodie. I need this!!!!', 'i literally cannot find the fresh love one on the website, i rlly wanted the black hoodie!!', 'Stussy and fresh love hoodies 🔛🔝', 'Where’s the first one from? And does the lucky me I see ghosts one have like a meaning like did some one famous e make it', 'here’s the link! https://beacons.ai/styleishts And yes, Kanye West made it', 'FRESH LOVE AND DREW', 'Where can u get the fresh love hoodie ?', 'stussy hoodie is my dreammmm', 'I love fresh love hoodies sm 💗', 'FRESH LOVE 🔛🔝', 'Where’s the Taylor swift hoodie from?', '@azzy hoodies like this']",83200,4145,Hoodies🎆🪩 | Link en comentarios!,"['hoodies', 'wardrobe', 'hoodiesunisex', 'serenavanderwoodsen', 'itgirl', 'fashion', 'trendy', 'outfit', 'inspo', 'hoodieinspo', 'closet', 'parati', 'fashiontok', 'fyp']",2023-08-26,2023-11-10
https://www.tiktok.com/@missinginactionlol/video/6890985675814866178,missinginactionlol,4400000,1100000,6272,"['I would buy it but I’d only want to if there’s a version at a sustainable and ethical store', 'it’s sold out in all sizes :(', 'Where did u buy all your tops', 'PUT A BLACK CORSET OVER IT', 'THE GREEN SWEATER ON IT IM OBSESSED', 'Put on a corset Put on a corset Put on a corset Put on a corset Put on a corset Put on a corset', 'Ahhhhfjdjdj what is this called🥺', 'Not available in the Netherlands im gonna unalive myself', 'It pains me that this isn’t on the Canadian website but at least I copped one from shein 🥺', 'It is! I’m from Canada and i got it from the Canadian website', '@lixyler OMG look', 'what size did you get? :)', 'Small!', 'What is this called plz anyone tell me😭😭😭', 'Zara pleated shirt dress', 'Where did u get the 2nd green jumper I needd!! It looks so comfy', 'Both green sweaters are from aritzia!', 'Where did you get it??', '@dracosrighttoe yooooo', 'im obsessed', 'Don’t be getting ideas now @sarahlill_', '@blondethecreator sun videoo', 'AAA MAUUUUUU', 'ini the real @steffiec._']",82600,17300,No I’m OBSESSED,['fashion'],2020-11-03,2023-11-10
https://www.tiktok.com/@fashionw0rldf4ns/video/7285150541343100165,fashionw0rldf4ns,8500000,387100,529,"['The hair flip reminds me of gigi hadid. So stunning 🫶🏻', 'Why is the training so mich better!!!!', 'Kendall’s walks are so boring I’m sorry', 'Where is bella', 'the suit is deserves a good confident walk. the dress, more elegant. she did both perfect', 'THE HAIR FLIPPPPP', 'Loved both, but the outfit on training one man, she look bossy ✨🫶🏼', 'Ma kendall mannequin professionnel de l’oreal paris', 'i liked her walking more in the train shes like has more passion in her step', 'THE WALKING IS ON BEAT WITH THE SOUND', 'the Training was ✨', 'so much training', 'training👍', 'Kendall queen 👑', 'Damm Kendall be slapping the haters hard😂', 'training is better, but she walk was good in the show', 'Bella and Gigi hadid are better', 'Ma star', 'Training SLAYED', 'Wow she actually did a runway walk']",16100,640,Kendall Jenner For,"['lorealparis', 'kendalljenner', 'runway', 'models', 'fashion']",2023-10-01,2023-11-10
https://www.tiktok.com/@cybr.grl/video/7221984757893090602,cybr.grl,6500000,778600,5947,"['my eyebrow wisps could never 😭 its gonna fall right off', 'I feel like this trend was made with decora fashion in mind, it just fits the aesthetic so well', 'Decoras are going to have a FIELD day with this 😂', 'aww I love kidcore :D', 'CYBR YOU HAVE ASCENDED THE MAX LEVELS OF DECORA THIS IS AMAZING 💖🌈🌟', 'This trend was made for you, so cute 😩', ""c'est exactement se qu'il te manquait 😳😳😳"", 'I once clipped hair extensions into my eyebrows so I feel like this would feel something like that did', '@ash you', 'Aaa im early!!!i love you and your style!!!!!', 'Okay but imagine clips that look like cartoon eyebrows with like a specific expression? Would be sooo cute', 'RÉVÉLATION', 'Isn’t it heavy wearing all that, also you look adorable', '@₽@loma 💋 mes yeux 😣😔', 'sa prend combien de temps de tout mettre?', 'Je crois qu’il aime bien les couleurs mais je suis pas sure😂😂😂', 'c’est parfait', '@Léa🦖 @Lisa ͙۪◌ ✧˚ @marion comment les gens du collège me voient quand je mets tout mes bracelets colorés', 'I WANNA BE DECORA BUT I DONT HAVE WIGS HAIRCLIPS AND MOTIVATION', 'how long dose it take you to get ready??']",47500,3282,Decora kid tries hair clip eyebrows ‼️(original video:,"['yulia_sarbash', 'decorafashion', 'decorakei', 'neoデコラ会', '原宿系']",2023-04-14,2023-11-10
https://www.tiktok.com/@emsonmallari/video/7199038701551242502,emsonmallari,2200000,393000,4151,"['JAPANESE AMERICANA 😮\u200d💨😮\u200d💨😮\u200d💨', 'WHY IS NO ONE SAYING POLAR CORE , I LOVE IT SO MUCH', 'Thank you haha, took inspiration from my hometown which is cold 6 months of the year 😭😭', 'gorpcore till the day i die 🗣️', 'business core and gorp core', 'Minimal & norm core', 'Soft boy and minimal are the best cuz their simple and functional', 'ALL OF THEM 🔥🔥🔥', 'Japanese Americana and streetwear', 'GORP ALL THE WAYYYY', 'VILLAIN ERA OMG', 'Polar core all the way', 'I CANT CHOOSE 🔥', 'business core as always 🔥', '@mariammm.s_ gorp and polar core 😮\u200d💨😮\u200d💨', 'Minimal or city boy', 'Streetwear and polar', '@ABE🦖 soft boy,minimal hit dif🔥', 'Soft boy', 'gorpcore and minimal ftw']",64599,2386,japanese americana has me in a CHOKEHOLD 😮‍💨 which aesthetic do you guys like the best?,"['fashion', 'tiktokfashion', 'aesthetic', 'gorpcore', 'streetwear', 'softboy']",2023-02-11,2023-11-10
https://www.tiktok.com/@anai.dz_204/video/7292692972406082824,anai.dz_204,441600,60600,570,"['phân biệt giữa y2k và acubi khó v sao👽', 'Style acubi dk ta hay là y2k', 'style yk2 là gi vay=)))', 'Acubi kh ph y2k mấy bố 😭', 'bây h t ddang nghĩ là style bà cô mặc là acubi hay y2k☺️', 'bà cô cháy z 🤩', 'Nhiều mẻ kh bt phân biệt Y2k vs acubi v😭😭😭😭', 'style aucubi là y2k ak mấy ní', 'cái này là trend hay idea của cậu ak?', 'Acubi & y2k khác nhau nhé các ní ơi!!!', 'xin ý tưởng nha you', 'đọc cmt t khờ👽', 'cô cỡ này e cỡ nào?', 'eđit hay nhưng oc lạ lắm🤡', ""cô này chắc từ Bình Dương chuyển lên nhể:'')))"", 'Học sinh đã chiến, cô chiến gấp đôi', 'cúi cùng cx cs ng ghéc toán hình giống t', 'cô này xink-)', 'bà cô xài stye y2k💀', 'Y2k chắc luôn tại nó nói ngày xưa mà :))🥰']",7979,101,fashion 😍🙌,"['gachavietnam', 'gacha', 'fyp', 'fypシ', 'viral']",2023-10-22,2023-11-10
https://www.tiktok.com/@lucyoshinoumi/video/7182374198206074117,lucyoshinoumi,1700000,460600,1499,"['So cuteee how do you do that hairstyle?', 'I NEED STAR CLIPS NOW', 'where did you get the star clips??!!', 'I got mine from aliexpress!! :)', 'star clips puhleeaaase', 'I WANT STAR CLIP !?!?!?!!!', 'I got my 2 star clips from my beshy @cole', 'The vibes of the outfit are immaculate', 'tysm!! 🫶🏻', 'WHERE DO I GET STAR CLIPS :0', '@2 I BOUGHT STAR CLIPS', '@vivian the star clips are cute see im gonna buy the metal one too', '@kaylie you need star clips if you donf already have some', 'Super cute', 'omg stap I love ur art sm 🫶🏻', '@soli.ya_ star clips for u', 'HOW DO I ADD SOME OF THESE AS A HIJABI!?', '@x3niiq buy me suspenders NOW. 🤬🤬', '@chloe these ones are the headphones i was gonna get', ""@itzcookie10 OMGGG GIVE PLS I'M CRYING"", 'need to find suspenders omg', 'ik this just bcs i make rblx fits 💀💀', '@Ayomi THE STAR CLIPS I NEED']",91500,1666,star clips >,"['vancouver', 'fyp', 'あすすめ', 'fashion', 'ootd']",2022-12-28,2023-11-10
https://www.tiktok.com/@blancdeblanc.co/video/7238990054797102342,blancdeblanc.co,16200000,1700000,4466,"['Its called Style3D if anyone doesent feel like looking at the caption 😂', 'Name app : stylist3d', 'NMIXX WOULD ROCK THIS OUTFIT', 'Melanie Martinez?', 'Can this style be jasmine 🙃', 'App?', 'Nmixx would slay in this outfit', 'digital fashion app\nher name', 'Melanie Martinez vibesss', 'Melanie martinez would wear this fr', 'Blackpink Jennie own this dress', 'Whats app?', '2021 doja vibes', 'en mode jasmine ouuu', 'wow what app is this?)', 'APP NAME RN', 'name game pls', 'app name', '@Blender', 'What’s app is this ?']",145600,2524,Diving into the world of digital fashion with Style3D! Watch as I create this stunning 3D outfit using Style3D software,['stylist3d_official'],2023-05-30,2023-11-10
